store_id,product_id,stock_quantity,last_updated
17,71,197,7/26/2022
15,50,59,7/27/2022
5,15,8,7/28/2022
13,100,138,7/29/2022
14,82,101,7/29/2022
20,5,113,7/29/2022
20,53,130,7/30/2022
5,7,75,7/30/2022
8,61,46,7/31/2022
15,21,31,7/31/2022
20,55,87,7/31/2022
17,8,62,7/31/2022
6,26,17,7/31/2022
8,70,8,7/31/2022
18,6,159,7/31/2022
20,23,33,8/1/2022
4,94,29,8/1/2022
11,36,137,8/1/2022
9,67,99,8/2/2022
14,68,122,8/2/2022
10,56,160,8/2/2022
9,74,26,8/2/2022
9,18,2,8/2/2022
14,18,84,8/2/2022
8,96,27,8/2/2022
9,87,57,8/3/2022
5,73,31,8/3/2022
4,9,141,8/3/2022
12,65,174,8/4/2022
11,64,32,8/4/2022
9,67,118,8/4/2022
18,20,159,8/5/2022
6,67,28,8/5/2022
13,25,102,8/6/2022
18,22,124,8/6/2022
10,81,108,8/6/2022
1,36,169,8/6/2022
14,40,59,8/6/2022
18,6,107,8/6/2022
15,68,58,8/6/2022
8,35,162,8/7/2022
13,97,92,8/7/2022
18,54,113,8/7/2022
6,57,8,8/8/2022
16,38,52,8/8/2022
19,5,133,8/9/2022
17,10,121,8/9/2022
17,46,75,8/10/2022
13,85,10,8/10/2022
11,13,191,8/10/2022
20,4,140,8/10/2022
11,80,117,8/11/2022
6,26,94,8/11/2022
3,17,58,8/11/2022
9,57,40,8/12/2022
15,74,41,8/12/2022
6,86,150,8/13/2022
13,95,116,8/13/2022
1,4,61,8/13/2022
7,57,90,8/13/2022
18,87,123,8/15/2022
7,29,114,8/15/2022
6,55,17,8/16/2022
2,93,94,8/16/2022
2,4,91,8/17/2022
2,60,56,8/17/2022
19,8,103,8/18/2022
8,63,45,8/18/2022
8,62,32,8/18/2022
12,75,109,8/18/2022
1,88,13,8/18/2022
13,50,150,8/18/2022
15,54,57,8/18/2022
9,3,12,8/19/2022
11,37,29,8/19/2022
4,16,24,8/19/2022
16,96,38,8/20/2022
7,95,55,8/21/2022
4,52,116,8/21/2022
13,77,113,8/22/2022
15,81,53,8/22/2022
14,12,81,8/23/2022
17,61,21,8/23/2022
11,61,148,8/23/2022
12,9,33,8/24/2022
2,16,133,8/25/2022
13,91,116,8/25/2022
16,79,114,8/25/2022
7,20,82,8/25/2022
12,78,7,8/26/2022
6,39,33,8/26/2022
3,58,27,8/27/2022
11,74,79,8/28/2022
17,37,9,8/29/2022
7,60,178,8/29/2022
1,68,20,8/29/2022
14,3,157,8/29/2022
18,83,97,8/29/2022
9,86,25,8/29/2022
14,32,79,8/30/2022
19,24,69,8/30/2022
17,84,159,8/30/2022
13,3,0,8/30/2022
8,97,72,8/30/2022
9,74,65,8/31/2022
11,40,148,8/31/2022
15,68,27,9/1/2022
1,72,1,9/1/2022
9,94,127,9/1/2022
6,12,99,9/2/2022
4,11,14,9/3/2022
16,8,166,9/3/2022
3,32,2,9/3/2022
9,90,193,9/3/2022
12,94,38,9/4/2022
19,31,3,9/4/2022
2,58,59,9/4/2022
3,42,138,9/5/2022
12,17,44,9/5/2022
7,57,132,9/5/2022
4,47,164,9/6/2022
12,5,154,9/6/2022
9,23,139,9/6/2022
14,20,102,9/7/2022
3,63,85,9/7/2022
10,93,105,9/8/2022
11,55,111,9/8/2022
18,90,77,9/8/2022
11,30,119,9/8/2022
3,55,80,9/8/2022
16,17,111,9/9/2022
20,67,54,9/9/2022
9,41,25,9/9/2022
3,40,73,9/9/2022
8,92,75,9/9/2022
20,78,193,9/10/2022
2,41,35,9/10/2022
20,53,119,9/11/2022
12,3,34,9/11/2022
14,65,32,9/11/2022
8,67,91,9/11/2022
3,79,145,9/12/2022
10,70,10,9/12/2022
14,95,14,9/12/2022
16,85,117,9/13/2022
13,98,102,9/14/2022
4,69,178,9/14/2022
8,97,82,9/14/2022
4,68,108,9/15/2022
19,38,105,9/15/2022
18,85,35,9/15/2022
13,72,127,9/15/2022
5,15,0,9/16/2022
15,39,68,9/16/2022
18,1,11,9/16/2022
13,22,35,9/16/2022
1,54,173,9/16/2022
1,76,122,9/17/2022
5,19,49,9/17/2022
6,81,103,9/18/2022
18,4,62,9/18/2022
11,76,184,9/18/2022
9,67,72,9/18/2022
16,88,110,9/18/2022
7,5,138,9/18/2022
4,72,11,9/18/2022
19,83,152,9/19/2022
14,38,12,9/19/2022
8,37,157,9/19/2022
19,91,33,9/19/2022
8,18,107,9/19/2022
14,46,108,9/19/2022
20,60,139,9/20/2022
16,16,98,9/20/2022
20,8,86,9/21/2022
12,18,92,9/21/2022
5,27,60,9/21/2022
2,53,162,9/21/2022
15,69,72,9/21/2022
3,42,61,9/21/2022
9,12,81,9/22/2022
1,79,108,9/22/2022
10,71,157,9/22/2022
1,1,64,9/22/2022
2,27,136,9/22/2022
19,41,41,9/24/2022
4,63,57,9/25/2022
5,92,179,9/25/2022
15,12,175,9/25/2022
3,41,150,9/25/2022
19,58,158,9/26/2022
15,79,134,9/26/2022
10,22,98,9/26/2022
12,32,47,9/27/2022
5,1,29,9/27/2022
6,39,140,9/27/2022
1,33,183,9/28/2022
14,42,36,9/28/2022
4,93,22,9/28/2022
2,29,45,9/29/2022
10,43,163,9/30/2022
12,54,93,9/30/2022
20,86,131,10/1/2022
5,47,15,10/1/2022
1,77,99,10/1/2022
13,70,69,10/1/2022
13,79,122,10/2/2022
17,42,66,10/2/2022
9,99,23,10/2/2022
6,6,94,10/2/2022
5,43,173,10/2/2022
6,31,99,10/2/2022
17,4,95,10/3/2022
3,91,69,10/3/2022
8,28,144,10/3/2022
14,29,122,10/4/2022
19,92,2,10/4/2022
19,4,85,10/4/2022
18,52,149,10/4/2022
15,72,139,10/5/2022
4,69,126,10/5/2022
6,11,57,10/6/2022
13,39,2,10/6/2022
16,12,131,10/7/2022
1,46,112,10/7/2022
19,65,3,10/7/2022
7,99,17,10/7/2022
5,25,114,10/7/2022
16,28,57,10/7/2022
15,68,138,10/7/2022
15,93,53,10/8/2022
12,64,110,10/8/2022
14,23,102,10/9/2022
14,9,164,10/10/2022
9,22,133,10/11/2022
11,86,45,10/12/2022
9,75,183,10/12/2022
10,47,141,10/12/2022
8,26,62,10/12/2022
8,7,105,10/13/2022
19,19,82,10/13/2022
3,14,68,10/13/2022
2,86,2,10/14/2022
10,81,101,10/14/2022
5,2,25,10/14/2022
14,13,21,10/14/2022
16,4,132,10/15/2022
11,79,172,10/15/2022
7,64,31,10/15/2022
7,24,7,10/15/2022
12,48,105,10/16/2022
4,53,52,10/17/2022
3,37,9,10/17/2022
8,13,114,10/17/2022
18,86,137,10/17/2022
5,47,118,10/18/2022
4,46,132,10/18/2022
1,65,70,10/18/2022
7,14,29,10/19/2022
7,60,133,10/19/2022
9,20,90,10/19/2022
12,21,2,10/20/2022
14,81,48,10/20/2022
1,77,95,10/20/2022
1,40,42,10/21/2022
17,41,14,10/22/2022
9,67,113,10/22/2022
16,97,72,10/22/2022
9,51,154,10/22/2022
14,14,154,10/22/2022
5,29,50,10/22/2022
2,20,174,10/23/2022
9,92,81,10/23/2022
1,26,166,10/23/2022
5,77,129,10/23/2022
13,32,121,10/24/2022
4,60,138,10/24/2022
3,33,73,10/24/2022
10,78,68,10/25/2022
8,68,120,10/26/2022
19,34,60,10/26/2022
6,8,144,10/26/2022
14,24,32,10/27/2022
12,46,155,10/27/2022
11,55,149,10/28/2022
20,60,21,10/28/2022
4,9,3,10/29/2022
16,34,15,10/30/2022
7,36,19,10/30/2022
17,22,38,10/30/2022
16,38,44,10/30/2022
3,49,1,10/30/2022
11,30,94,10/30/2022
8,52,132,10/31/2022
2,50,69,10/31/2022
17,74,183,10/31/2022
14,49,53,10/31/2022
18,77,35,10/31/2022
14,33,153,11/2/2022
14,25,161,11/3/2022
9,81,139,11/3/2022
1,72,62,11/3/2022
11,32,87,11/3/2022
11,49,171,11/4/2022
18,24,91,11/4/2022
15,68,125,11/4/2022
2,48,1,11/5/2022
8,67,136,11/5/2022
9,78,128,11/5/2022
16,58,98,11/5/2022
17,17,29,11/5/2022
14,51,24,11/6/2022
2,67,133,11/6/2022
16,74,48,11/6/2022
6,8,87,11/7/2022
18,77,119,11/7/2022
11,30,117,11/7/2022
20,7,68,11/7/2022
7,17,135,11/8/2022
2,9,0,11/8/2022
10,94,12,11/8/2022
6,16,25,11/8/2022
6,69,18,11/9/2022
6,95,123,11/9/2022
19,33,45,11/9/2022
9,12,48,11/10/2022
11,9,172,11/10/2022
11,30,113,11/11/2022
11,78,169,11/11/2022
11,59,13,11/11/2022
13,53,20,11/12/2022
9,66,115,11/13/2022
19,14,95,11/13/2022
3,24,138,11/13/2022
20,18,82,11/13/2022
11,9,31,11/14/2022
19,82,100,11/14/2022
1,62,54,11/14/2022
11,9,173,11/15/2022
1,18,130,11/15/2022
4,52,119,11/15/2022
12,56,104,11/16/2022
17,39,20,11/16/2022
4,91,5,11/17/2022
5,18,162,11/17/2022
11,62,69,11/17/2022
17,94,43,11/17/2022
7,60,50,11/18/2022
15,65,152,11/18/2022
4,91,88,11/19/2022
2,72,123,11/19/2022
6,38,20,11/20/2022
9,34,122,11/20/2022
8,52,127,11/20/2022
14,35,149,11/21/2022
10,76,150,11/21/2022
2,89,72,11/21/2022
13,70,52,11/21/2022
11,49,191,11/22/2022
15,90,126,11/25/2022
8,25,95,11/25/2022
16,32,9,11/27/2022
5,2,97,11/27/2022
13,29,131,11/27/2022
8,87,50,11/27/2022
15,65,19,11/28/2022
17,3,132,11/28/2022
19,83,57,11/28/2022
7,83,112,11/29/2022
3,85,149,11/29/2022
2,1,167,11/29/2022
18,17,73,11/29/2022
13,16,26,11/30/2022
4,26,70,11/30/2022
8,36,55,11/30/2022
10,90,166,11/30/2022
14,36,142,11/30/2022
19,62,149,11/30/2022
14,77,86,12/1/2022
17,97,47,12/1/2022
9,19,72,12/1/2022
8,53,135,12/1/2022
9,26,21,12/2/2022
18,68,112,12/2/2022
9,72,165,12/2/2022
20,31,81,12/3/2022
16,91,90,12/3/2022
5,59,2,12/3/2022
6,28,37,12/3/2022
15,91,162,12/3/2022
5,77,163,12/3/2022
11,97,126,12/4/2022
16,34,23,12/4/2022
8,55,17,12/4/2022
15,23,48,12/4/2022
8,7,41,12/4/2022
15,54,174,12/6/2022
19,99,66,12/6/2022
13,21,81,12/6/2022
11,2,76,12/7/2022
3,14,39,12/7/2022
1,35,48,12/7/2022
7,63,62,12/9/2022
4,18,75,12/9/2022
7,64,176,12/9/2022
14,61,185,12/9/2022
16,74,162,12/10/2022
5,71,32,12/10/2022
8,86,100,12/10/2022
8,61,157,12/11/2022
6,87,159,12/11/2022
16,64,19,12/11/2022
10,23,86,12/11/2022
1,83,62,12/11/2022
15,4,159,12/12/2022
2,98,179,12/13/2022
3,34,64,12/13/2022
1,83,61,12/14/2022
11,1,70,12/14/2022
2,94,80,12/15/2022
9,35,75,12/15/2022
4,1,131,12/16/2022
6,94,34,12/16/2022
8,80,0,12/17/2022
11,63,47,12/18/2022
20,63,158,12/18/2022
5,33,123,12/18/2022
15,9,56,12/18/2022
3,62,7,12/18/2022
18,51,125,12/19/2022
3,13,2,12/19/2022
16,62,135,12/20/2022
10,66,138,12/21/2022
19,59,90,12/21/2022
11,80,48,12/22/2022
2,92,99,12/22/2022
16,73,80,12/23/2022
9,99,14,12/23/2022
18,44,63,12/24/2022
8,86,81,12/25/2022
20,48,47,12/25/2022
17,9,101,12/25/2022
4,49,19,12/26/2022
8,82,50,12/27/2022
8,15,164,12/27/2022
3,25,100,12/27/2022
10,55,62,12/28/2022
13,62,142,12/28/2022
9,3,108,12/28/2022
2,22,151,12/29/2022
16,70,103,12/29/2022
3,34,168,12/29/2022
3,6,43,12/29/2022
3,3,190,12/29/2022
3,26,110,12/30/2022
1,6,48,12/30/2022
16,6,17,12/30/2022
19,72,81,12/30/2022
16,73,28,12/31/2022
14,67,68,1/1/2023
8,56,64,1/1/2023
14,32,40,1/2/2023
6,36,39,1/2/2023
4,42,56,1/2/2023
10,26,123,1/2/2023
9,49,20,1/3/2023
15,42,140,1/3/2023
10,18,144,1/3/2023
7,41,110,1/4/2023
5,75,67,1/4/2023
8,72,104,1/4/2023
9,78,132,1/5/2023
5,53,147,1/6/2023
16,48,66,1/6/2023
6,88,125,1/6/2023
7,100,157,1/7/2023
20,81,159,1/7/2023
7,59,10,1/8/2023
17,81,165,1/9/2023
8,26,91,1/9/2023
10,78,113,1/10/2023
12,56,151,1/10/2023
16,89,115,1/11/2023
11,73,66,1/12/2023
18,86,114,1/12/2023
19,28,72,1/12/2023
5,40,110,1/12/2023
10,75,39,1/13/2023
17,84,77,1/14/2023
13,39,75,1/14/2023
15,87,55,1/15/2023
8,75,34,1/15/2023
2,53,100,1/15/2023
15,100,101,1/16/2023
6,66,142,1/17/2023
9,24,187,1/17/2023
8,74,163,1/17/2023
2,20,91,1/17/2023
15,13,29,1/17/2023
18,39,126,1/18/2023
7,12,171,1/18/2023
18,42,110,1/18/2023
11,32,73,1/19/2023
16,57,164,1/19/2023
2,99,177,1/19/2023
13,99,49,1/19/2023
10,29,181,1/19/2023
5,12,95,1/19/2023
4,92,130,1/19/2023
10,39,68,1/21/2023
6,53,95,1/21/2023
14,35,14,1/21/2023
3,28,77,1/22/2023
15,79,78,1/22/2023
20,26,52,1/23/2023
7,16,7,1/23/2023
13,13,56,1/23/2023
10,48,11,1/24/2023
17,59,53,1/24/2023
9,14,55,1/24/2023
16,80,155,1/25/2023
20,96,167,1/25/2023
18,84,86,1/25/2023
12,20,9,1/25/2023
6,63,51,1/25/2023
4,88,54,1/26/2023
9,9,22,1/27/2023
18,80,91,1/27/2023
3,14,49,1/27/2023
5,91,9,1/27/2023
9,34,122,1/28/2023
13,71,164,1/28/2023
8,33,54,1/28/2023
3,25,115,1/28/2023
17,29,46,1/29/2023
9,34,122,1/29/2023
7,14,116,1/29/2023
16,92,131,1/30/2023
14,75,110,1/30/2023
4,74,71,1/30/2023
18,93,158,1/31/2023
4,95,151,1/31/2023
20,73,146,1/31/2023
5,48,118,1/31/2023
8,84,31,2/1/2023
17,88,54,2/1/2023
1,47,165,2/1/2023
17,94,6,2/1/2023
4,96,73,2/1/2023
1,20,89,2/2/2023
10,95,7,2/2/2023
2,75,44,2/3/2023
15,17,16,2/3/2023
16,62,81,2/4/2023
3,14,12,2/4/2023
3,77,142,2/5/2023
19,51,101,2/5/2023
6,34,87,2/5/2023
3,17,54,2/5/2023
17,26,38,2/6/2023
2,77,66,2/6/2023
3,13,48,2/6/2023
16,90,14,2/7/2023
4,61,131,2/7/2023
16,93,34,2/8/2023
5,45,51,2/9/2023
18,34,14,2/9/2023
4,72,140,2/10/2023
17,25,16,2/10/2023
8,41,163,2/10/2023
20,1,66,2/10/2023
13,80,29,2/10/2023
19,75,140,2/10/2023
3,41,134,2/10/2023
17,54,116,2/11/2023
15,43,16,2/11/2023
3,14,92,2/12/2023
15,77,46,2/12/2023
7,36,40,2/12/2023
5,65,17,2/12/2023
18,58,62,2/12/2023
7,63,79,2/13/2023
16,42,23,2/13/2023
15,97,62,2/13/2023
7,65,93,2/13/2023
14,94,60,2/14/2023
15,47,66,2/14/2023
16,45,55,2/15/2023
9,14,107,2/16/2023
14,40,121,2/16/2023
14,4,62,2/16/2023
19,95,75,2/16/2023
15,10,68,2/16/2023
11,31,59,2/17/2023
20,89,132,2/17/2023
3,45,154,2/17/2023
12,12,26,2/18/2023
4,64,99,2/18/2023
9,7,41,2/19/2023
19,42,92,2/19/2023
12,59,69,2/19/2023
16,85,21,2/20/2023
3,90,90,2/20/2023
19,64,166,2/20/2023
7,16,49,2/21/2023
8,93,122,2/21/2023
12,89,90,2/22/2023
3,65,144,2/22/2023
9,5,123,2/22/2023
15,16,69,2/23/2023
4,46,132,2/23/2023
20,68,84,2/24/2023
8,47,4,2/25/2023
20,60,102,2/25/2023
15,20,96,2/26/2023
2,67,167,2/26/2023
6,50,130,2/26/2023
14,87,159,2/26/2023
20,81,40,2/27/2023
10,68,81,2/28/2023
6,13,35,2/28/2023
8,36,19,2/28/2023
20,73,142,2/28/2023
17,16,142,3/1/2023
12,20,97,3/2/2023
20,60,4,3/2/2023
12,63,115,3/2/2023
9,58,1,3/3/2023
20,43,110,3/4/2023
10,64,140,3/4/2023
12,5,163,3/6/2023
6,79,42,3/6/2023
5,72,28,3/6/2023
12,86,93,3/6/2023
11,32,135,3/6/2023
20,90,111,3/6/2023
19,32,119,3/6/2023
3,14,112,3/7/2023
4,99,188,3/7/2023
7,40,39,3/8/2023
4,83,174,3/9/2023
13,72,120,3/9/2023
7,35,55,3/9/2023
16,30,192,3/10/2023
19,91,184,3/10/2023
5,25,163,3/11/2023
10,15,42,3/11/2023
7,47,177,3/11/2023
12,73,92,3/11/2023
13,32,21,3/13/2023
1,57,72,3/13/2023
4,52,70,3/13/2023
12,61,38,3/14/2023
13,47,22,3/15/2023
3,36,101,3/16/2023
6,94,87,3/16/2023
4,18,32,3/16/2023
13,82,15,3/17/2023
7,18,83,3/17/2023
16,10,79,3/17/2023
5,16,54,3/17/2023
20,2,179,3/17/2023
8,41,92,3/18/2023
9,5,116,3/18/2023
16,36,10,3/18/2023
20,8,30,3/18/2023
11,91,9,3/19/2023
1,44,147,3/19/2023
5,5,156,3/19/2023
20,69,123,3/20/2023
17,98,39,3/20/2023
20,25,183,3/20/2023
2,94,37,3/20/2023
14,30,17,3/20/2023
10,70,82,3/21/2023
19,81,83,3/21/2023
16,49,58,3/22/2023
6,66,178,3/22/2023
15,96,159,3/22/2023
16,25,20,3/23/2023
9,49,103,3/23/2023
11,50,45,3/24/2023
3,31,63,3/24/2023
12,69,25,3/24/2023
18,9,171,3/25/2023
18,18,65,3/25/2023
15,65,117,3/25/2023
14,100,110,3/25/2023
11,79,84,3/26/2023
17,97,68,3/26/2023
5,15,138,3/26/2023
20,89,107,3/27/2023
4,6,58,3/27/2023
17,77,136,3/27/2023
5,40,113,3/27/2023
4,91,47,3/27/2023
5,85,133,3/28/2023
8,9,176,3/28/2023
16,70,147,3/29/2023
15,92,71,3/29/2023
7,72,33,3/29/2023
5,15,33,3/29/2023
2,75,88,3/29/2023
4,57,25,3/29/2023
14,53,150,3/30/2023
19,31,98,3/31/2023
6,28,74,4/1/2023
7,51,108,4/1/2023
13,79,177,4/2/2023
10,2,149,4/2/2023
18,5,113,4/2/2023
8,41,133,4/3/2023
18,49,138,4/4/2023
18,75,33,4/4/2023
11,97,72,4/4/2023
19,81,187,4/5/2023
2,14,49,4/8/2023
20,92,80,4/8/2023
16,64,27,4/8/2023
4,70,35,4/9/2023
17,42,29,4/9/2023
13,30,129,4/10/2023
19,88,80,4/10/2023
12,71,39,4/10/2023
12,12,150,4/12/2023
19,96,69,4/12/2023
12,42,27,4/12/2023
11,59,116,4/13/2023
6,80,146,4/14/2023
8,50,144,4/14/2023
4,8,25,4/14/2023
14,59,174,4/15/2023
20,93,155,4/15/2023
19,68,159,4/15/2023
12,54,50,4/17/2023
14,81,19,4/17/2023
20,82,37,4/17/2023
11,37,88,4/17/2023
19,21,5,4/19/2023
16,42,97,4/19/2023
9,90,47,4/19/2023
8,5,21,4/20/2023
13,32,21,4/20/2023
19,59,104,4/20/2023
17,19,24,4/20/2023
13,56,69,4/21/2023
5,75,177,4/21/2023
9,73,124,4/21/2023
4,26,177,4/22/2023
18,92,139,4/22/2023
3,5,152,4/22/2023
4,27,76,4/22/2023
17,69,45,4/22/2023
5,14,15,4/22/2023
19,53,43,4/23/2023
20,69,190,4/23/2023
19,35,142,4/24/2023
18,74,154,4/24/2023
7,40,125,4/24/2023
8,46,100,4/25/2023
10,13,89,4/25/2023
3,87,0,4/25/2023
4,55,70,4/25/2023
13,23,147,4/25/2023
5,43,54,4/26/2023
7,90,8,4/27/2023
14,72,137,4/27/2023
16,93,98,4/28/2023
20,32,96,4/28/2023
6,29,133,4/28/2023
6,90,90,4/29/2023
20,33,137,4/29/2023
11,63,98,4/29/2023
1,67,30,4/30/2023
7,22,158,4/30/2023
6,78,56,4/30/2023
10,2,42,5/1/2023
6,2,8,5/1/2023
3,74,24,5/1/2023
12,35,63,5/1/2023
17,24,8,5/1/2023
20,39,157,5/2/2023
1,50,75,5/2/2023
11,67,10,5/3/2023
7,84,80,5/3/2023
14,95,60,5/5/2023
20,17,97,5/5/2023
12,1,123,5/6/2023
6,15,7,5/6/2023
9,76,182,5/6/2023
1,69,8,5/6/2023
9,93,76,5/6/2023
6,88,31,5/6/2023
7,29,79,5/7/2023
8,89,81,5/7/2023
17,4,33,5/7/2023
1,97,24,5/8/2023
11,26,2,5/9/2023
9,91,54,5/9/2023
17,9,139,5/9/2023
16,45,45,5/9/2023
12,13,50,5/9/2023
11,88,166,5/10/2023
7,96,135,5/10/2023
5,44,160,5/10/2023
3,43,142,5/11/2023
18,96,106,5/11/2023
20,13,3,5/11/2023
14,13,148,5/12/2023
12,59,47,5/14/2023
15,44,39,5/14/2023
3,26,28,5/14/2023
3,16,103,5/15/2023
17,37,157,5/15/2023
1,68,121,5/15/2023
2,81,78,5/16/2023
2,12,133,5/17/2023
11,94,191,5/17/2023
14,82,174,5/17/2023
19,65,156,5/18/2023
19,64,129,5/18/2023
7,74,189,5/18/2023
3,78,26,5/18/2023
16,37,139,5/18/2023
7,44,117,5/19/2023
3,50,178,5/19/2023
14,75,157,5/19/2023
1,66,144,5/20/2023
20,84,32,5/20/2023
18,2,139,5/21/2023
3,92,140,5/21/2023
15,1,93,5/22/2023
12,19,114,5/22/2023
3,44,82,5/23/2023
7,44,28,5/23/2023
6,10,29,5/23/2023
4,9,162,5/23/2023
11,99,143,5/24/2023
19,2,18,5/24/2023
4,4,158,5/25/2023
3,38,61,5/25/2023
12,42,85,5/25/2023
13,39,135,5/26/2023
3,59,126,5/26/2023
3,3,115,5/26/2023
5,51,8,5/27/2023
1,32,88,5/27/2023
20,82,150,5/27/2023
17,89,151,5/29/2023
12,23,30,5/30/2023
14,5,112,5/30/2023
11,66,130,5/30/2023
3,76,39,6/1/2023
20,5,10,6/1/2023
1,50,35,6/2/2023
3,52,47,6/2/2023
11,86,68,6/2/2023
11,43,3,6/2/2023
3,68,188,6/3/2023
9,18,59,6/3/2023
15,100,194,6/3/2023
9,22,57,6/3/2023
14,44,112,6/3/2023
19,43,74,6/3/2023
1,44,50,6/3/2023
15,47,107,6/4/2023
1,28,24,6/4/2023
1,59,156,6/4/2023
16,38,121,6/5/2023
10,99,10,6/5/2023
8,10,22,6/6/2023
16,18,184,6/6/2023
6,41,185,6/6/2023
19,12,108,6/6/2023
4,57,133,6/7/2023
15,92,95,6/7/2023
17,34,11,6/7/2023
20,74,95,6/8/2023
7,16,2,6/8/2023
18,63,176,6/8/2023
8,93,42,6/9/2023
5,98,6,6/9/2023
13,71,102,6/9/2023
5,31,187,6/9/2023
6,49,27,6/10/2023
8,94,149,6/10/2023
11,90,171,6/11/2023
7,54,166,6/11/2023
15,51,158,6/12/2023
17,48,59,6/13/2023
7,49,162,6/13/2023
5,13,166,6/13/2023
10,26,87,6/13/2023
1,57,108,6/13/2023
7,57,83,6/14/2023
10,33,82,6/16/2023
18,65,177,6/17/2023
2,16,113,6/17/2023
20,67,124,6/17/2023
13,1,81,6/18/2023
7,96,76,6/18/2023
9,83,151,6/18/2023
18,51,183,6/18/2023
6,50,70,6/19/2023
20,59,141,6/20/2023
13,50,126,6/21/2023
16,71,56,6/21/2023
14,50,79,6/22/2023
19,1,22,6/22/2023
1,96,19,6/22/2023
15,19,19,6/23/2023
20,61,69,6/23/2023
4,16,48,6/24/2023
18,76,134,6/25/2023
12,33,152,6/25/2023
14,16,51,6/25/2023
9,10,88,6/25/2023
7,52,88,6/26/2023
7,95,49,6/26/2023
7,49,145,6/27/2023
1,91,156,6/27/2023
16,6,105,6/27/2023
16,60,85,6/28/2023
13,19,2,6/28/2023
1,47,109,6/28/2023
17,44,72,6/28/2023
1,70,137,6/29/2023
20,61,7,6/29/2023
15,19,30,6/30/2023
2,100,83,6/30/2023
11,51,168,7/1/2023
4,84,186,7/1/2023
4,23,1,7/1/2023
20,90,25,7/2/2023
5,91,21,7/2/2023
4,81,130,7/3/2023
2,87,108,7/3/2023
3,40,177,7/3/2023
12,73,166,7/5/2023
5,80,161,7/6/2023
1,15,55,7/6/2023
5,41,11,7/6/2023
5,92,176,7/6/2023
15,32,75,7/6/2023
14,87,90,7/6/2023
12,8,181,7/7/2023
10,33,2,7/7/2023
16,70,44,7/8/2023
18,32,17,7/8/2023
14,75,167,7/9/2023
3,75,30,7/9/2023
12,80,71,7/10/2023
15,53,129,7/10/2023
10,27,116,7/11/2023
10,92,196,7/12/2023
10,44,2,7/12/2023
3,95,121,7/12/2023
9,6,176,7/12/2023
2,3,11,7/13/2023
5,85,98,7/13/2023
18,14,171,7/13/2023
16,47,6,7/15/2023
17,79,2,7/15/2023
10,92,42,7/16/2023
10,88,95,7/16/2023
16,66,111,7/16/2023
15,21,15,7/16/2023
19,22,102,7/17/2023
20,37,176,7/17/2023
10,78,95,7/18/2023
7,63,55,7/18/2023
9,33,71,7/19/2023
16,36,83,7/19/2023
4,13,100,7/19/2023
7,51,47,7/19/2023
12,75,163,7/19/2023
9,17,117,7/19/2023
11,10,83,7/19/2023
20,81,23,7/20/2023
14,27,94,7/20/2023
6,13,77,7/21/2023
4,63,110,7/21/2023
17,4,99,7/21/2023
5,97,33,7/22/2023
20,98,191,7/22/2023
7,96,158,7/23/2023
20,85,147,7/23/2023
5,4,68,7/23/2023
13,35,144,7/24/2023
18,45,103,7/24/2023
19,78,180,7/24/2023
8,27,183,7/24/2023
1,42,42,7/24/2023
3,20,140,7/25/2023
18,76,81,7/25/2023
10,90,40,7/25/2023
11,85,126,7/25/2023
17,71,180,7/26/2023
4,76,86,7/26/2023
10,90,90,7/26/2023
19,45,12,7/26/2023
15,50,66,7/27/2023
5,15,9,7/28/2023
13,100,131,7/29/2023
14,82,100,7/29/2023
20,5,116,7/29/2023
20,53,143,7/30/2023
5,7,76,7/30/2023
8,61,44,7/31/2023
6,26,16,7/31/2023
15,21,34,7/31/2023
20,55,88,7/31/2023
17,8,59,7/31/2023
8,70,7,7/31/2023
18,6,165,7/31/2023
11,36,142,8/1/2023
20,23,35,8/1/2023
4,94,28,8/1/2023
14,68,141,8/2/2023
9,67,93,8/2/2023
14,18,81,8/2/2023
10,56,167,8/2/2023
9,74,30,8/2/2023
9,18,2,8/2/2023
8,96,28,8/2/2023
5,73,29,8/3/2023
4,9,141,8/3/2023
9,87,62,8/3/2023
12,65,174,8/4/2023
9,67,118,8/4/2023
11,64,33,8/4/2023
18,20,148,8/5/2023
6,67,27,8/5/2023
10,81,116,8/6/2023
14,40,61,8/6/2023
13,25,100,8/6/2023
15,68,68,8/6/2023
18,6,106,8/6/2023
18,22,136,8/6/2023
1,36,171,8/6/2023
13,97,99,8/7/2023
18,54,117,8/7/2023
8,35,189,8/7/2023
6,57,10,8/8/2023
16,38,58,8/8/2023
17,10,117,8/9/2023
19,5,148,8/9/2023
13,85,13,8/10/2023
20,4,140,8/10/2023
11,13,191,8/10/2023
17,46,70,8/10/2023
11,80,118,8/11/2023
3,17,64,8/11/2023
6,26,106,8/11/2023
15,74,42,8/12/2023
9,57,38,8/12/2023
1,4,68,8/13/2023
6,86,157,8/13/2023
7,57,101,8/13/2023
13,95,118,8/13/2023
18,87,122,8/15/2023
7,29,123,8/15/2023
6,55,19,8/16/2023
2,93,93,8/16/2023
2,4,95,8/17/2023
2,60,66,8/17/2023
13,50,145,8/18/2023
12,75,101,8/18/2023
8,63,47,8/18/2023
1,88,14,8/18/2023
8,62,33,8/18/2023
15,54,51,8/18/2023
19,8,115,8/18/2023
9,3,14,8/19/2023
4,16,27,8/19/2023
