sale_id,store_id,product_id,customer_id,quantity,sale_date
1607,8,78,314,3,1/12/2022
1608,13,71,485,2,1/12/2022
1609,7,48,142,4,1/12/2022
1610,16,38,435,1,1/12/2022
1611,12,54,375,4,1/12/2022
1612,16,94,160,3,1/13/2022
1613,9,5,172,3,1/13/2022
1614,6,61,378,2,1/13/2022
1615,12,84,486,4,1/14/2022
1616,20,54,85,4,1/14/2022
1617,2,79,332,2,1/16/2022
1618,18,100,497,2,1/17/2022
1619,18,67,234,3,1/18/2022
1620,11,89,128,4,1/18/2022
1621,19,44,12,2,1/19/2022
1622,19,31,211,2,1/20/2022
1623,5,93,450,3,1/20/2022
1624,3,46,341,3,1/20/2022
1625,8,11,186,2,1/21/2022
1626,13,35,22,1,1/22/2022
1627,4,78,27,1,1/22/2022
1628,11,84,464,4,1/22/2022
1629,19,52,381,2,1/23/2022
1630,11,57,193,2,1/23/2022
1631,13,95,378,3,1/24/2022
1632,3,100,99,4,1/24/2022
1633,17,44,201,2,1/24/2022
1634,6,4,26,1,1/26/2022
1635,19,4,155,2,1/26/2022
1636,16,44,286,1,1/28/2022
1637,5,36,52,3,1/28/2022
1638,17,18,46,1,1/29/2022
1639,19,6,169,2,1/29/2022
1640,8,23,291,3,1/30/2022
1641,3,79,28,4,1/30/2022
1642,18,33,211,2,1/31/2022
1643,3,4,487,1,1/31/2022
1644,1,90,424,1,1/31/2022
1645,1,77,446,1,2/1/2022
1646,8,86,185,4,2/1/2022
1647,12,56,175,3,2/1/2022
1648,8,51,314,2,2/2/2022
1649,16,24,98,3,2/3/2022
1650,11,22,197,2,2/3/2022
1651,17,29,162,1,2/4/2022
1652,6,14,396,3,2/4/2022
1653,14,78,186,1,2/4/2022
1654,4,11,267,3,2/5/2022
1655,7,8,18,1,2/6/2022
1656,13,71,400,1,2/6/2022
1657,19,78,165,3,2/6/2022
1658,11,38,483,4,2/7/2022
1659,20,68,47,2,2/7/2022
1660,13,3,261,1,2/8/2022
1661,20,61,485,1,2/8/2022
1662,20,50,360,2,2/8/2022
1663,15,66,126,3,2/9/2022
1664,14,35,131,3,2/9/2022
1665,15,71,390,3,2/9/2022
1666,20,48,60,2,2/10/2022
1667,13,63,325,3,2/10/2022
1668,7,99,38,4,2/10/2022
1669,15,49,252,4,2/11/2022
1670,9,52,115,3,2/12/2022
1671,3,48,457,4,2/12/2022
1672,13,34,234,1,2/12/2022
1673,16,57,411,1,2/14/2022
1674,5,61,419,2,2/14/2022
1675,12,46,26,1,2/14/2022
1676,20,25,410,1,2/14/2022
1677,4,96,77,3,2/14/2022
1678,19,31,72,1,2/15/2022
1679,9,30,76,3,2/15/2022
1680,8,3,302,1,2/15/2022
1681,4,35,29,2,2/15/2022
1682,5,93,208,3,2/15/2022
1683,5,54,84,2,2/15/2022
1684,6,24,36,2,2/15/2022
1685,14,47,100,2,2/15/2022
1686,12,37,146,1,2/15/2022
1687,12,34,386,3,2/16/2022
1688,14,22,372,4,2/16/2022
1689,1,69,287,3,2/16/2022
1690,11,84,461,1,2/17/2022
1691,16,10,42,1,2/17/2022
1692,8,15,461,4,2/17/2022
1693,6,51,284,3,2/17/2022
1694,14,16,114,2,2/17/2022
1695,2,39,237,3,2/17/2022
1696,17,90,111,3,2/18/2022
1697,12,24,376,1,2/18/2022
1698,12,95,195,3,2/18/2022
1699,8,42,56,4,2/18/2022
1700,14,21,440,1,2/18/2022
1701,14,6,250,2,2/19/2022
1702,17,90,374,4,2/19/2022
1703,12,73,245,4,2/19/2022
1704,18,10,184,2,2/20/2022
1705,10,40,25,3,2/20/2022
1706,4,61,307,4,2/20/2022
1707,3,88,313,2,2/21/2022
1708,14,33,489,1,2/22/2022
1709,19,68,195,2,2/22/2022
1710,7,6,2,2,2/23/2022
1711,16,71,286,4,2/23/2022
1712,6,45,281,3,2/24/2022
1713,5,21,121,2,2/24/2022
1714,8,19,391,2,2/24/2022
1715,6,64,374,2,2/24/2022
1716,14,18,370,2,2/25/2022
1717,16,32,495,1,2/25/2022
1718,1,77,279,2,2/25/2022
1719,12,35,108,4,2/25/2022
1720,4,82,14,2,2/26/2022
1721,20,64,429,2,2/27/2022
1722,7,90,269,3,2/27/2022
1723,3,39,457,4,2/27/2022
1724,18,86,437,2,2/27/2022
1725,3,79,247,2,3/1/2022
1726,13,1,440,1,3/1/2022
1727,14,22,207,4,3/1/2022
1728,15,87,268,2,3/1/2022
1729,16,86,367,1,3/1/2022
1730,9,80,465,1,3/1/2022
1731,1,17,396,2,3/1/2022
1732,20,95,84,3,3/2/2022
1733,13,4,108,4,3/2/2022
1734,14,5,147,4,3/2/2022
1735,11,52,334,3,3/2/2022
1736,7,72,241,3,3/3/2022
1737,6,83,143,4,3/4/2022
1738,10,35,175,3,3/4/2022
1739,14,12,485,3,3/4/2022
1740,1,69,276,4,3/5/2022
1741,5,40,270,1,3/5/2022
1742,11,38,217,1,3/5/2022
1743,4,86,332,2,3/6/2022
1744,10,43,320,1,3/6/2022
1745,17,13,94,2,3/6/2022
1746,15,42,147,4,3/6/2022
1747,14,97,398,2,3/6/2022
1748,13,41,343,3,3/7/2022
1749,11,80,46,1,3/7/2022
1750,11,50,254,2,3/8/2022
1751,19,80,476,2,3/8/2022
1752,5,56,295,3,3/8/2022
1753,9,9,260,3,3/9/2022
1754,3,88,131,2,3/10/2022
1755,3,40,83,1,3/10/2022
1756,19,70,446,1,3/10/2022
1757,4,39,251,3,3/11/2022
1758,13,2,67,4,3/12/2022
1759,13,80,302,3,3/12/2022
1760,11,71,246,1,3/12/2022
1761,6,70,294,1,3/12/2022
1762,7,82,165,1,3/13/2022
1763,19,90,188,5,3/14/2022
1764,20,97,331,3,3/14/2022
1765,18,67,336,3,3/14/2022
1766,1,36,354,3,3/15/2022
1767,14,33,254,2,3/15/2022
1768,6,79,16,4,3/15/2022
1769,5,79,401,3,3/15/2022
1770,19,16,323,5,3/15/2022
1771,16,27,298,3,3/16/2022
1772,2,87,5,2,3/16/2022
1773,14,11,338,5,3/16/2022
1774,9,11,314,1,3/17/2022
1775,11,25,226,2,3/17/2022
1776,11,68,360,3,3/18/2022
1777,16,5,199,3,3/18/2022
1778,20,35,401,1,3/18/2022
1779,19,86,476,3,3/18/2022
1780,10,92,161,1,3/19/2022
1781,8,99,186,3,3/19/2022
1782,4,74,40,4,3/19/2022
1783,10,43,464,3,3/19/2022
1784,6,47,217,2,3/20/2022
1785,5,75,124,2,3/20/2022
1786,5,83,354,4,3/21/2022
1787,9,2,494,1,3/21/2022
1788,9,21,100,2,3/22/2022
1789,11,25,75,4,3/22/2022
1790,9,11,40,2,3/23/2022
1791,1,44,274,3,3/23/2022
1792,11,6,393,4,3/23/2022
1793,7,84,333,2,3/24/2022
1794,3,81,266,1,3/24/2022
1795,12,14,191,3,3/24/2022
1796,2,17,88,1,3/25/2022
1797,18,7,146,2,3/25/2022
1798,2,31,39,4,3/25/2022
1799,12,10,437,1,3/26/2022
1800,8,8,80,3,3/26/2022
1801,8,34,141,3,3/26/2022
1802,12,76,482,2,3/27/2022
1803,5,26,17,1,3/27/2022
1804,12,67,289,3,3/27/2022
1805,13,58,319,1,3/27/2022
1806,4,62,217,2,3/27/2022
1807,13,30,69,3,3/27/2022
1808,13,5,461,2,3/28/2022
1809,16,49,161,3,3/28/2022
1810,19,44,496,3,3/28/2022
1811,7,43,248,4,3/28/2022
1812,19,63,275,2,3/29/2022
1813,4,58,255,1,3/29/2022
1814,9,77,87,2,3/29/2022
1815,14,2,161,4,3/29/2022
1816,6,59,246,2,3/29/2022
1817,5,63,387,4,3/29/2022
1818,17,11,205,4,3/31/2022
1819,4,30,396,2,3/31/2022
1820,7,91,420,3,3/31/2022
1821,7,68,446,4,4/2/2022
1822,11,32,390,4,4/2/2022
1823,11,65,56,4,4/3/2022
1824,14,14,369,1,4/4/2022
1825,11,57,88,1,4/5/2022
1826,17,47,270,2,4/5/2022
1827,15,21,110,3,4/5/2022
1828,16,36,206,3,4/6/2022
1829,16,98,163,4,4/6/2022
1830,13,54,348,2,4/6/2022
1831,13,31,482,2,4/7/2022
1832,9,6,221,1,4/7/2022
1833,10,62,418,4,4/7/2022
1834,3,72,264,2,4/8/2022
1835,15,47,116,4,4/9/2022
1836,3,91,495,4,4/9/2022
1837,8,59,296,1,4/9/2022
1838,6,11,465,1,4/9/2022
1839,19,73,116,2,4/9/2022
1840,16,89,311,4,4/10/2022
1841,20,1,377,4,4/10/2022
1842,4,4,406,3,4/10/2022
1843,7,74,400,1,4/10/2022
1844,5,81,319,2,4/10/2022
1845,10,27,144,3,4/10/2022
1846,4,63,377,3,4/11/2022
1847,17,13,317,3,4/11/2022
1848,16,28,308,4,4/11/2022
1849,9,13,405,2,4/12/2022
1850,5,87,493,4,4/12/2022
1851,6,63,488,2,4/13/2022
1852,5,54,234,4,4/13/2022
1853,7,93,173,4,4/13/2022
1854,13,3,361,2,4/14/2022
1855,8,35,428,2,4/14/2022
1856,9,62,306,3,4/15/2022
1857,15,94,391,4,4/15/2022
1858,10,13,288,1,4/15/2022
1859,2,39,185,2,4/15/2022
1860,7,69,255,3,4/15/2022
1861,16,53,216,3,4/16/2022
1862,3,34,432,4,4/16/2022
1863,14,89,342,1,4/16/2022
1864,14,47,133,2,4/16/2022
1865,9,92,403,1,4/16/2022
1866,1,90,36,5,4/17/2022
1867,2,62,146,5,4/17/2022
1868,10,11,2,2,4/17/2022
1869,1,73,120,3,4/17/2022
1870,8,64,134,3,4/18/2022
1871,2,24,342,3,4/18/2022
1872,8,77,409,3,4/19/2022
1873,14,20,15,4,4/20/2022
1874,9,7,42,2,4/20/2022
1875,2,68,30,5,4/20/2022
1876,2,11,443,1,4/21/2022
1877,6,22,491,2,4/21/2022
1878,16,27,332,2,4/21/2022
1879,3,31,125,3,4/21/2022
1880,1,24,358,3,4/21/2022
1881,5,66,217,2,4/21/2022
1882,5,62,352,2,4/21/2022
1883,16,42,414,4,4/22/2022
1884,6,59,417,2,4/22/2022
1885,19,67,225,4,4/22/2022
1886,3,60,147,1,4/22/2022
1887,16,8,215,1,4/23/2022
1888,14,94,244,4,4/24/2022
1889,16,87,415,3,4/24/2022
1890,8,60,241,1,4/25/2022
1891,8,59,385,4,4/25/2022
1892,13,74,125,2,4/26/2022
1893,14,49,249,2,4/26/2022
1894,6,40,172,4,4/27/2022
1895,15,68,302,2,4/28/2022
1896,5,25,496,3,4/28/2022
1897,8,49,145,2,4/29/2022
1898,6,87,112,4,4/29/2022
1899,17,12,285,3,4/29/2022
1900,14,13,180,2,4/29/2022
1901,18,35,206,1,4/29/2022
1902,5,85,89,3,4/29/2022
1903,20,89,348,1,4/30/2022
1904,13,20,315,3,4/30/2022
1905,15,24,363,1,4/30/2022
1906,12,57,187,3,4/30/2022
1907,14,54,280,2,5/1/2022
1908,1,19,260,4,5/1/2022
1909,9,65,290,1,5/1/2022
1910,9,6,460,3,5/2/2022
1911,5,20,429,3,5/3/2022
1912,11,45,421,4,5/3/2022
1913,18,22,430,2,5/3/2022
1914,10,97,300,4,5/4/2022
1915,18,9,464,3,5/4/2022
1916,4,72,241,1,5/4/2022
1917,17,72,198,4,5/4/2022
1918,20,84,445,1,5/4/2022
1919,7,85,150,4,5/4/2022
1920,16,93,44,3,5/5/2022
1921,8,26,85,4,5/5/2022
1922,13,14,130,5,5/5/2022
1923,19,12,413,3,5/5/2022
1924,19,20,395,3,5/6/2022
1925,19,37,17,2,5/6/2022
1926,2,22,188,1,5/6/2022
1927,11,66,297,5,5/7/2022
1928,11,30,308,5,5/8/2022
1929,10,10,474,3,5/9/2022
1930,20,2,453,2,5/9/2022
1931,20,91,417,3,5/10/2022
1932,2,72,6,3,5/10/2022
1933,4,65,236,2,5/10/2022
1934,6,81,44,4,5/11/2022
1935,14,69,112,2,5/11/2022
1936,5,85,267,3,5/11/2022
1937,7,44,226,2,5/12/2022
1938,16,10,319,3,5/12/2022
1939,16,98,323,4,5/12/2022
1940,1,92,491,2,5/12/2022
1941,3,33,40,1,5/12/2022
1942,7,31,409,3,5/13/2022
1943,4,6,120,2,5/13/2022
1944,1,65,11,5,5/14/2022
1945,2,87,377,3,5/14/2022
1946,6,13,426,1,5/15/2022
1947,2,78,464,1,5/15/2022
1948,4,12,300,4,5/15/2022
1949,14,60,91,4,5/15/2022
1950,1,70,272,1,5/16/2022
1951,13,62,431,4,5/16/2022
1952,8,46,112,1,5/17/2022
1953,17,57,73,2,5/17/2022
1954,15,15,455,1,5/18/2022
1955,20,82,51,1,5/18/2022
1956,3,27,237,2,5/19/2022
1957,6,7,67,4,5/19/2022
1958,14,78,414,1,5/20/2022
1959,7,73,282,1,5/20/2022
1960,10,53,206,3,5/20/2022
1961,13,2,359,2,5/21/2022
1962,18,64,392,1,5/21/2022
1963,14,81,387,3,5/21/2022
1964,18,94,334,3,5/22/2022
1965,12,5,120,3,5/23/2022
1966,20,76,349,1,5/23/2022
1967,19,28,385,3,5/23/2022
1968,6,85,107,1,5/23/2022
1969,16,27,7,4,5/23/2022
1970,20,21,325,1,5/24/2022
1971,9,58,75,1,5/24/2022
1972,9,37,122,2,5/25/2022
1973,8,59,345,2,5/25/2022
1974,20,83,391,2,5/25/2022
1975,10,16,282,3,5/26/2022
1976,19,88,91,1,5/26/2022
1977,17,37,392,3,5/26/2022
1978,5,92,352,2,5/27/2022
1979,5,61,6,3,5/27/2022
1980,8,75,418,1,5/27/2022
1981,2,23,162,3,5/27/2022
1982,10,53,236,4,5/27/2022
1983,3,24,391,2,5/27/2022
1984,4,40,210,3,5/27/2022
1985,10,44,119,4,5/28/2022
1986,17,92,200,4,5/28/2022
1987,20,37,416,4,5/28/2022
1988,4,89,67,4,5/28/2022
1989,7,31,370,4,5/28/2022
1990,19,16,23,1,5/29/2022
1991,12,48,257,4,5/29/2022
1992,8,67,195,4,5/29/2022
1993,12,79,296,3,5/29/2022
1994,20,80,483,2,5/29/2022
1995,16,80,30,3,5/30/2022
1996,5,32,265,5,5/30/2022
1997,18,12,440,3,5/30/2022
1998,3,28,329,1,5/30/2022
1999,3,53,253,3,5/30/2022
2000,16,6,96,2,5/30/2022
2001,4,27,459,4,6/1/2022
2002,18,89,13,1,6/1/2022
2003,10,64,257,2,6/1/2022
2004,12,61,336,3,6/1/2022
2005,1,6,468,3,6/1/2022
2006,9,32,416,2,6/2/2022
2007,19,91,189,2,6/2/2022
2008,4,76,129,1,6/3/2022
2009,15,73,143,2,6/3/2022
2010,3,82,290,3,6/4/2022
2011,9,90,64,1,6/4/2022
2012,19,12,25,1,6/5/2022
2013,18,88,468,3,6/5/2022
2014,1,5,155,2,6/5/2022
2015,6,64,255,2,6/6/2022
2016,14,53,407,3,6/6/2022
2017,15,60,259,2,6/7/2022
2018,17,56,87,2,6/7/2022
2019,15,68,263,3,6/8/2022
2020,12,40,463,4,6/9/2022
2021,4,30,170,1,6/9/2022
2022,2,62,138,2,6/10/2022
2023,19,30,495,3,6/10/2022
2024,6,17,192,2,6/10/2022
2025,5,89,233,3,6/11/2022
2026,4,46,417,2,6/11/2022
2027,14,30,102,3,6/11/2022
2028,19,54,230,2,6/11/2022
2029,16,43,459,2,6/11/2022
2030,19,49,487,2,6/11/2022
2031,13,52,33,3,6/11/2022
2032,5,9,252,4,6/12/2022
2033,18,52,111,3,6/12/2022
2034,3,44,166,1,6/13/2022
2035,5,25,426,1,6/13/2022
2036,10,71,491,1,6/13/2022
2037,16,34,266,3,6/13/2022
2038,10,17,495,4,6/13/2022
2039,15,73,292,5,6/16/2022
2040,4,84,487,2,6/16/2022
2041,16,61,76,4,6/16/2022
2042,12,27,299,5,6/16/2022
2043,20,5,267,1,6/16/2022
2044,18,17,64,3,6/17/2022
2045,15,35,181,1,6/17/2022
2046,5,40,40,1,6/17/2022
2047,6,11,169,4,6/18/2022
2048,6,78,428,4,6/18/2022
2049,11,53,339,5,6/18/2022
2050,17,49,352,1,6/18/2022
2051,13,89,477,2,6/18/2022
2052,8,11,126,3,6/19/2022
2053,11,67,74,3,6/19/2022
2054,15,51,162,3,6/19/2022
2055,2,17,427,3,6/19/2022
2056,20,35,203,3,6/20/2022
2057,18,8,239,1,6/21/2022
2058,17,10,240,1,6/21/2022
2059,5,95,131,4,6/21/2022
2060,12,39,357,3,6/21/2022
2061,4,75,204,1,6/21/2022
2062,18,99,21,3,6/22/2022
2063,15,71,452,1,6/23/2022
2064,4,27,167,4,6/23/2022
2065,11,71,338,3,6/24/2022
2066,2,85,7,1,6/24/2022
2067,9,51,99,1,6/25/2022
2068,7,1,41,3,6/26/2022
2069,8,26,25,1,6/26/2022
2070,9,36,318,1,6/26/2022
2071,20,36,16,2,6/27/2022
2072,18,39,289,4,6/28/2022
2073,11,45,339,1,6/30/2022
2074,19,89,46,5,6/30/2022
2075,5,10,172,3,6/30/2022
2076,9,18,111,1,7/1/2022
2077,15,11,463,4,7/1/2022
2078,12,68,82,4,7/1/2022
2079,16,61,256,5,7/1/2022
2080,13,66,111,4,7/1/2022
2081,12,5,151,3,7/1/2022
2082,9,57,478,3,7/2/2022
2083,8,64,379,1,7/3/2022
2084,13,14,94,5,7/4/2022
2085,13,97,197,2,7/4/2022
2086,6,4,10,3,7/4/2022
2087,1,92,485,1,7/5/2022
2088,15,96,472,5,7/5/2022
2089,11,81,403,5,7/5/2022
2090,1,12,417,5,7/5/2022
2091,5,14,328,5,7/5/2022
2092,9,72,197,5,7/5/2022
2093,10,32,33,5,7/7/2022
2094,14,47,63,5,7/7/2022
2095,14,29,451,1,7/8/2022
2096,3,28,31,1,7/8/2022
2097,16,64,141,1,7/8/2022
2098,6,39,326,4,7/8/2022
2099,10,49,91,1,7/9/2022
2100,13,77,117,4,7/9/2022
2101,17,12,479,3,7/9/2022
2102,13,38,270,2,7/10/2022
2103,8,40,295,2,7/10/2022
2104,8,86,383,2,7/11/2022
2105,6,27,297,4,7/12/2022
2106,9,72,80,3,7/12/2022
2107,11,93,37,2,7/12/2022
2108,7,27,458,4,7/13/2022
2109,20,72,475,3,7/13/2022
2110,1,24,393,1,7/13/2022
2111,5,53,159,2,7/13/2022
2112,9,28,258,2,7/13/2022
2113,18,43,12,4,7/14/2022
2114,13,67,269,5,7/14/2022
2115,12,70,101,3,7/15/2022
2116,4,57,259,2,7/15/2022
2117,14,25,283,5,7/17/2022
2118,8,24,357,3,7/17/2022
2119,6,89,135,4,7/17/2022
2120,9,57,480,4,7/18/2022
2121,18,46,385,3,7/19/2022
2122,9,23,20,4,7/19/2022
2123,5,29,260,5,7/19/2022
2124,16,26,66,1,7/20/2022
2125,13,58,178,3,7/20/2022
2126,17,3,105,2,7/21/2022
2127,1,71,453,4,7/21/2022
2128,7,87,474,5,7/22/2022
2129,3,83,63,2,7/22/2022
2130,11,67,452,4,7/23/2022
2131,15,16,211,5,7/23/2022
2132,2,27,125,4,7/23/2022
2133,19,48,297,1,7/23/2022
2134,20,64,63,2,7/24/2022
2135,9,13,158,5,7/24/2022
2136,2,39,490,2,7/24/2022
2137,15,100,106,1,7/24/2022
2138,3,96,447,4,7/26/2022
2139,11,100,65,4,7/27/2022
2140,15,67,47,5,7/27/2022
2141,9,61,404,1,7/27/2022
2142,16,40,374,5,7/28/2022
2143,1,96,217,5,7/28/2022
2144,4,63,110,3,7/29/2022
2145,13,98,65,2,7/29/2022
2146,10,69,209,5,7/29/2022
2147,1,4,205,2,7/29/2022
2148,16,39,424,1,7/30/2022
2149,11,45,113,3,7/30/2022
2150,6,24,213,3,7/30/2022
2151,8,98,209,2,7/30/2022
2152,16,38,182,4,7/31/2022
2153,11,68,300,2,7/31/2022
2154,20,52,219,1,7/31/2022
2155,8,74,39,1,7/31/2022
2156,1,3,255,3,7/31/2022
2157,14,23,226,1,8/1/2022
2158,12,38,10,3,8/2/2022
2159,4,31,294,4,8/2/2022
2160,19,77,490,1,8/2/2022
2161,3,45,316,3,8/3/2022
2162,20,81,414,5,8/4/2022
2163,4,47,73,1,8/4/2022
2164,11,36,400,3,8/4/2022
2165,18,26,168,1,8/5/2022
2166,10,95,234,1,8/5/2022
2167,14,28,481,4,8/6/2022
2168,9,87,438,1,8/6/2022
2169,15,56,281,4,8/7/2022
2170,20,61,140,1,8/8/2022
2171,19,98,185,2,8/8/2022
2172,19,42,31,2,8/8/2022
2173,1,28,283,5,8/8/2022
2174,10,41,473,2,8/9/2022
2175,6,43,313,2,8/9/2022
2176,2,95,316,4,8/9/2022
2177,2,20,314,2,8/10/2022
2178,15,48,375,5,8/11/2022
2179,2,22,399,3,8/11/2022
2180,12,60,52,4,8/11/2022
2181,3,51,191,4,8/11/2022
2182,8,79,27,4,8/11/2022
2183,18,63,194,1,8/11/2022
2184,16,25,255,3,8/11/2022
2185,16,99,425,2,8/12/2022
2186,9,92,497,1,8/12/2022
2187,12,28,205,4,8/12/2022
2188,5,88,384,2,8/13/2022
2189,16,73,105,5,8/14/2022
2190,11,67,191,1,8/14/2022
2191,5,89,222,1,8/14/2022
2192,16,79,165,4,8/14/2022
2193,13,47,106,6,8/15/2022
2194,3,9,251,5,8/15/2022
2195,17,22,351,3,8/16/2022
2196,19,60,138,4,8/16/2022
2197,7,25,464,1,8/16/2022
2198,18,81,385,2,8/16/2022
2199,18,17,267,1,8/17/2022
2200,13,65,400,4,8/17/2022
2201,16,25,181,5,8/18/2022
2202,19,21,295,4,8/18/2022
2203,9,47,45,3,8/18/2022
2204,8,83,406,4,8/19/2022
2205,9,53,474,1,8/19/2022
2206,6,26,188,5,8/19/2022
2207,14,23,239,4,8/20/2022
2208,19,8,325,5,8/20/2022
2209,18,37,382,2,8/20/2022
2210,1,60,231,1,8/20/2022
2211,1,26,305,1,8/21/2022
2212,8,57,322,5,8/22/2022
2213,2,36,403,5,8/22/2022
2214,3,7,2,4,8/22/2022
2215,8,77,290,1,8/23/2022
2216,19,8,272,2,8/24/2022
2217,19,75,157,3,8/24/2022
2218,16,45,97,2,8/25/2022
2219,14,90,433,1,8/25/2022
2220,6,81,299,4,8/26/2022
2221,18,39,329,2,8/26/2022
2222,7,25,21,4,8/26/2022
2223,8,12,405,5,8/27/2022
2224,15,48,107,1,8/27/2022
2225,2,18,263,5,8/28/2022
2226,14,1,301,2,8/29/2022
2227,2,45,108,4,8/29/2022
2228,14,39,433,4,8/29/2022
2229,13,28,331,2,8/29/2022
2230,19,73,107,5,8/30/2022
2231,13,70,443,2,8/30/2022
2232,4,66,31,2,8/31/2022
2233,1,75,96,2,8/31/2022
2234,3,3,70,2,8/31/2022
2235,10,53,236,5,9/1/2022
2236,6,23,373,2,9/1/2022
2237,8,5,359,3,9/2/2022
2238,8,34,70,3,9/2/2022
2239,11,5,371,1,9/2/2022
2240,12,75,260,3,9/2/2022
2241,16,61,236,2,9/2/2022
2242,9,80,78,2,9/3/2022
2243,5,67,303,4,9/4/2022
2244,19,26,158,2,9/5/2022
2245,9,50,392,4,9/5/2022
2246,1,37,411,4,9/5/2022
2247,6,19,133,4,9/5/2022
2248,3,25,7,2,9/5/2022
2249,10,10,111,5,9/5/2022
2250,15,3,468,4,9/6/2022
2251,13,93,1,5,9/6/2022
2252,12,57,360,3,9/7/2022
2253,14,70,381,2,9/7/2022
2254,3,97,230,4,9/7/2022
2255,7,12,471,3,9/8/2022
2256,9,34,30,2,9/8/2022
2257,6,93,426,1,9/8/2022
2258,3,22,4,2,9/8/2022
2259,12,77,124,1,9/9/2022
2260,18,13,232,5,9/10/2022
2261,1,45,156,1,9/10/2022
2262,6,4,451,2,9/11/2022
2263,6,99,221,5,9/11/2022
2264,5,7,155,2,9/12/2022
2265,4,70,200,1,9/12/2022
2266,11,83,384,5,9/12/2022
2267,7,48,96,3,9/13/2022
2268,3,48,258,1,9/13/2022
2269,13,67,37,1,9/14/2022
2270,19,72,122,1,9/14/2022
2271,4,80,263,5,9/14/2022
2272,13,39,63,3,9/15/2022
2273,11,69,415,3,9/15/2022
2274,4,54,83,2,9/15/2022
2275,12,13,5,3,9/16/2022
2276,14,17,78,1,9/16/2022
2277,10,75,27,2,9/16/2022
2278,2,1,206,5,9/17/2022
2279,12,86,260,1,9/17/2022
2280,20,41,240,1,9/17/2022
2281,2,37,173,4,9/17/2022
2282,8,9,477,3,9/18/2022
2283,14,90,342,4,9/19/2022
2284,9,25,38,5,9/20/2022
2285,5,80,76,4,9/20/2022
2286,13,15,157,2,9/21/2022
2287,8,99,111,3,9/21/2022
2288,6,45,344,4,9/21/2022
2289,6,65,337,4,9/21/2022
2290,7,20,295,4,9/21/2022
2291,15,84,119,3,9/21/2022
2292,1,44,101,1,9/21/2022
2293,18,100,486,3,9/21/2022
2294,20,11,65,1,9/22/2022
2295,18,71,280,3,9/22/2022
2296,1,58,395,2,9/23/2022
2297,1,44,360,1,9/23/2022
2298,6,31,193,1,9/23/2022
2299,18,28,191,5,9/24/2022
2300,20,76,236,2,9/24/2022
2301,8,21,147,2,9/24/2022
2302,10,27,268,3,9/24/2022
2303,1,92,411,5,9/25/2022
2304,2,88,245,3,9/25/2022
2305,5,7,427,5,9/26/2022
2306,6,3,21,5,9/27/2022
2307,19,54,280,3,9/27/2022
2308,15,29,137,5,9/27/2022
2309,12,28,144,2,9/28/2022
2310,17,41,94,4,9/28/2022
2311,9,39,163,4,9/28/2022
2312,14,54,165,6,9/28/2022
2313,2,97,408,2,9/29/2022
2314,9,73,83,4,9/29/2022
2315,3,33,335,2,9/29/2022
2316,19,2,140,3,9/30/2022
2317,1,79,334,4,9/30/2022
2318,3,53,398,5,9/30/2022
2319,14,7,87,3,9/30/2022
2320,14,27,404,1,10/1/2022
2321,16,86,221,2,10/1/2022
2322,20,4,181,2,10/1/2022
2323,5,67,369,5,10/1/2022
2324,3,46,302,2,10/1/2022
2325,9,42,169,3,10/1/2022
2326,3,80,341,4,10/1/2022
2327,15,83,405,4,10/2/2022
2328,19,45,263,4,10/2/2022
2329,7,1,449,5,10/2/2022
2330,6,14,9,1,10/2/2022
2331,4,66,34,2,10/2/2022
2332,3,3,385,5,10/3/2022
2333,7,20,197,3,10/3/2022
2334,13,19,99,3,10/4/2022
2335,13,50,234,3,10/4/2022
2336,8,1,242,1,10/5/2022
2337,13,92,77,1,10/5/2022
2338,14,51,336,3,10/5/2022
2339,4,17,204,2,10/5/2022
2340,3,25,185,2,10/5/2022
2341,13,62,462,2,10/5/2022
2342,18,73,389,1,10/6/2022
2343,7,66,403,3,10/6/2022
2344,9,62,287,3,10/7/2022
2345,3,85,75,4,10/7/2022
2346,13,68,187,4,10/8/2022
2347,2,29,323,6,10/8/2022
2348,11,12,169,5,10/9/2022
2349,7,74,237,2,10/9/2022
2350,1,41,376,3,10/9/2022
2351,7,33,242,4,10/9/2022
2352,8,56,227,1,10/10/2022
2353,1,86,425,3,10/10/2022
2354,6,40,455,6,10/10/2022
2355,15,44,139,4,10/10/2022
2356,8,72,59,4,10/10/2022
2357,8,32,388,3,10/10/2022
2358,6,74,489,3,10/12/2022
2359,4,21,150,1,10/13/2022
2360,1,88,395,2,10/13/2022
2361,14,51,431,3,10/13/2022
2362,9,23,287,2,10/14/2022
2363,1,57,485,4,10/14/2022
2364,7,72,111,5,10/14/2022
2365,10,39,316,2,10/14/2022
2366,7,31,180,1,10/15/2022
2367,20,86,388,1,10/16/2022
2368,13,47,382,1,10/16/2022
2369,2,13,171,4,10/16/2022
2370,15,46,56,4,10/18/2022
2371,1,47,182,5,10/18/2022
2372,19,33,136,3,10/18/2022
2373,14,93,322,1,10/19/2022
2374,16,52,39,5,10/19/2022
2375,20,89,478,2,10/19/2022
2376,3,1,148,6,10/20/2022
2377,6,87,14,1,10/21/2022
2378,7,34,86,5,10/22/2022
2379,17,7,278,3,10/22/2022
2380,6,92,340,5,10/22/2022
2381,20,26,58,3,10/22/2022
2382,9,33,118,2,10/22/2022
